UserID,Name,Age,Gender,City,AccountType,AccountBalance,CreditScore,LastTransactionDate,MonthlyIncome,LoanStatus,CustomerSince,NumTransactions,AvgTransactionValue,HasCreditCard,ActiveSubscriptions,DigitalWalletUsage,HasInvestmentAccount
35987,Victoria Ball,49,Male,Scottland,Current,25063.94,758,2024-10-30,7030.94,Yes,2018,213,959.0,No,4,Low,No
81043,Javier Barrett,19,Male,Justinfurt,Business,58952.77,847,2024-07-05,2239.88,No,2019,158,610.8,Yes,0,Low,No
26592,Brenda Rivera,58,Other,New Deborahbury,Business,15782.71,658,2024-01-03,3796.79,No,2012,363,51.93,Yes,1,Low,No
12265,Monica Miller,18,Other,North Michael,Savings,85019.9,755,2024-03-22,4713.82,Yes,2003,327,116.77,Yes,5,High,Yes
77128,Joseph Black,32,Female,North Miranda,Business,44734.27,479,2024-08-25,1690.25,Yes,2021,235,44.38,Yes,5,High,No
10704,Sheila Mejia,69,Other,West Laurachester,Business,59450.78,473,2024-05-31,9440.84,No,2012,172,830.8,No,5,High,No
29906,Danny Castillo,49,Male,Port Yesenia,Business,25908.45,681,2024-06-17,1553.53,Yes,2003,137,276.02,No,3,High,Yes
36628,Matthew Page,57,Female,Mejiafort,Savings,77632.23,694,2024-07-21,8756.6,Yes,2019,189,236.68,Yes,1,Medium,No
99361,Crystal Meyers,70,Female,North Morgan,Business,77345.34,790,2024-11-12,9623.81,Yes,2001,333,126.23,No,5,High,No
21540,Andre Hughes,56,Male,Robertburgh,Fixed Deposit,21266.01,400,2024-07-07,4532.85,Yes,2002,23,315.92,Yes,4,Medium,Yes
47430,Candice West,66,Male,Stephaniemouth,Business,24680.41,481,2024-04-07,3251.22,Yes,2007,114,704.8,No,3,Low,Yes
15910,Julie Harrison,65,Male,New James,Current,96389.73,472,2024-06-19,4888.35,No,2002,278,642.38,No,2,Medium,Yes
41539,Catherine Richardson,66,Male,South Jenniferborough,Current,66663.2,536,2024-03-13,1719.84,No,2013,274,664.17,No,3,Low,No
73752,Samantha Lynch,24,Female,South Amandatown,Fixed Deposit,27503.87,562,2024-03-21,3727.67,No,2013,98,56.64,No,1,Medium,Yes
39959,Carol Ibarra,61,Male,New James,Current,99153.66,788,2024-10-01,1907.92,Yes,2001,66,464.11,Yes,3,High,No
53132,Stacey Wells,23,Female,Marchaven,Fixed Deposit,24438.18,803,2024-03-27,9470.17,No,2016,418,448.54,No,0,Medium,No
57205,Deborah Stevenson,61,Female,Lake Matthewfurt,Savings,29130.65,336,2024-01-31,7401.49,Yes,2001,221,926.7,No,1,Low,Yes
68004,Morgan Salazar,29,Female,Wangton,Fixed Deposit,37775.4,613,2024-03-04,5785.09,No,2020,120,198.72,Yes,2,Low,No
69754,Daniel Li,46,Other,Dannyhaven,Fixed Deposit,50620.8,756,2024-08-05,3799.44,Yes,2022,408,929.53,Yes,5,High,Yes
59763,Sara Simpson,63,Other,Lawrenceborough,Current,10645.45,632,2024-05-29,3292.77,Yes,2009,481,808.72,No,5,Medium,Yes
77939,James Raymond,49,Male,Garymouth,Current,16962.62,546,2024-03-21,6813.04,Yes,2002,411,310.28,Yes,4,Medium,Yes
20589,Joshua Allen,39,Female,North Nathan,Fixed Deposit,93962.55,558,2024-10-28,4402.1,Yes,2003,214,780.23,Yes,4,High,Yes
99768,Stephanie Collins,60,Other,Port Anna,Current,3492.79,804,2024-08-18,9209.2,No,2008,207,532.1,No,0,Medium,Yes
84380,Matthew Mckinney,34,Other,New Amberhaven,Fixed Deposit,85370.82,355,2024-06-02,5481.35,Yes,2013,82,925.92,No,1,High,Yes
84216,Scott Bowman,26,Female,Gregoryburgh,Savings,44135.73,806,2024-06-21,2946.98,Yes,2008,47,427.11,Yes,0,High,No
57299,Michelle Carter,27,Male,Villarrealport,Savings,73381.35,828,2024-05-13,6351.01,Yes,2022,108,954.13,No,4,Low,Yes
97936,Emily Klein,19,Female,East Cody,Current,11782.7,479,2024-06-03,7153.68,No,2008,437,492.83,No,2,Low,No
92564,Stephanie Carter,21,Female,West Marissaburgh,Fixed Deposit,87464.07,318,2024-07-18,8954.88,Yes,2006,55,424.31,No,0,Low,No
59678,Brandon Blair,40,Male,Bartontown,Business,64139.85,533,2024-09-30,7635.24,No,2003,241,628.04,No,0,Medium,No
13793,Michelle Torres,52,Male,Blakemouth,Fixed Deposit,14465.19,354,2024-10-24,6114.66,Yes,2008,385,934.21,No,3,Medium,Yes
78867,Alexa Andersen,22,Other,North Michaelfurt,Business,10094.61,718,2024-01-22,7309.62,No,2003,486,907.3,Yes,0,Low,Yes
88283,Tammy Martinez,51,Other,Mcmillanborough,Current,77603.88,774,2024-01-21,6263.98,No,2019,249,278.59,Yes,4,Low,No
82477,Erin Ramos,20,Female,Hubbardbury,Business,37843.09,783,2024-09-27,1245.45,No,2000,246,392.51,No,2,Low,No
23364,Jasmine Medina,42,Male,Wintersfort,Current,33599.06,467,2024-07-14,9148.38,Yes,2016,135,465.92,Yes,5,Medium,Yes
60530,Lisa Zamora,57,Other,Raybury,Savings,35884.8,610,2024-07-18,4770.72,Yes,2010,88,641.13,No,5,Medium,No
14134,Kim Shaw,67,Male,Kennethtown,Current,74099.3,817,2024-04-26,3425.6,No,2007,173,625.34,Yes,3,Medium,No
38024,Thomas Fernandez,65,Other,Lake Kathy,Savings,54106.38,768,2024-01-07,2720.58,No,2012,278,14.88,No,2,High,No
16800,David Roy,48,Female,North Mary,Current,87873.73,849,2024-08-02,5805.56,No,2008,39,122.57,Yes,0,High,No
62095,Melissa Cameron,64,Female,South Timothymouth,Savings,3343.11,514,2024-07-31,2509.27,Yes,2003,76,506.14,No,4,High,No
60494,Victor Hansen,30,Male,Riosmouth,Savings,79583.53,679,2024-04-04,6600.68,No,2004,382,304.97,No,2,High,Yes
66909,Sarah Ochoa,65,Female,Escobarborough,Fixed Deposit,51946.93,624,2024-05-25,5709.98,Yes,2014,123,756.16,No,2,Medium,No
77108,Charles Rodriguez,34,Female,Lewisview,Savings,90778.06,368,2024-06-28,2403.87,No,2010,298,321.65,Yes,2,High,No
86889,Rodney Leach,53,Other,Petersonview,Current,90028.26,678,2024-07-06,8056.18,Yes,2015,199,483.62,Yes,4,High,Yes
40653,John Singh,24,Female,Shawnside,Current,6940.94,409,2024-08-07,2204.99,No,2001,209,362.0,Yes,0,Low,No
52761,Renee Diaz,60,Female,Thomasville,Fixed Deposit,10291.52,751,2024-10-24,6640.62,No,2005,151,490.86,Yes,2,Low,Yes
48216,Samantha May,65,Other,North Casey,Current,45190.76,377,2024-01-29,5643.66,No,2016,220,635.82,Yes,3,High,No
68588,Dr. John Nash DDS,26,Other,Lisabury,Fixed Deposit,43167.69,685,2024-05-21,7816.59,No,2001,192,373.18,No,5,Low,Yes
59230,Melissa Spencer,35,Other,East Melissaview,Fixed Deposit,5238.08,615,2024-11-05,2459.35,Yes,2007,62,548.26,No,3,Low,No
84500,Richard Fisher,71,Female,Brownchester,Business,61174.35,503,2024-04-15,8463.45,Yes,2005,190,857.5,No,5,Low,Yes
16131,Edward Robbins,58,Other,East John,Fixed Deposit,98526.84,713,2024-01-17,6232.03,No,2011,193,282.53,Yes,2,High,Yes
64850,Stephanie Ramos,37,Male,Burtonfort,Current,32908.2,662,2024-08-04,1246.29,Yes,2018,329,830.22,Yes,4,Medium,No
56371,Sandra Pierce,57,Other,North Marie,Current,13029.63,709,2024-04-16,5040.49,No,2016,443,243.21,No,5,Low,No
85200,Chelsea Cooper,75,Other,East Frank,Business,94162.25,334,2024-11-19,5891.44,No,2006,253,824.66,Yes,5,High,Yes
57540,Crystal May,42,Other,Johnsonstad,Business,62251.2,496,2024-03-17,2017.6,No,2001,169,123.3,No,0,Low,Yes
91898,Brooke Green,44,Female,North Nicholasport,Current,97252.12,300,2024-10-28,4008.18,No,2017,94,755.1,No,4,Medium,No
94328,John Montoya,74,Male,Grimesshire,Savings,39774.5,596,2024-08-18,7582.35,No,2004,477,147.97,No,4,Medium,No
96897,Joshua Davies,20,Other,East Tiffany,Business,40996.69,759,2024-03-31,7345.41,No,2014,147,625.21,No,0,Medium,Yes
33185,Wendy Jacobson,37,Male,Kelliborough,Savings,78418.99,706,2024-02-14,9839.18,Yes,2006,15,73.82,No,4,Medium,Yes
16510,Victoria Graham,24,Other,North Eric,Fixed Deposit,9411.74,320,2024-06-24,8095.2,Yes,2013,150,20.68,No,2,Low,Yes
18439,Tyler Carpenter,66,Other,Port Catherine,Current,17492.9,427,2024-01-04,7966.83,No,2015,452,222.74,No,2,Low,Yes
75381,Justin Morris,25,Male,Bryantport,Current,50484.96,533,2024-02-12,8540.98,Yes,2015,386,682.44,No,3,Medium,No
91381,Nicole Odonnell,32,Female,North Patricia,Current,88285.69,400,2024-11-15,8755.33,No,2011,99,967.74,Yes,1,High,Yes
73430,Monica Baker,33,Female,Perryport,Current,94392.33,457,2024-02-20,6233.83,Yes,2011,280,852.33,Yes,2,Low,Yes
34298,Corey Owen,59,Other,Julieville,Savings,80532.72,597,2024-09-24,7328.5,No,2006,62,123.3,Yes,0,Low,No
75599,Tammy Butler,34,Male,South Amanda,Current,7731.92,318,2024-08-01,8780.24,No,2018,353,74.48,No,3,Low,No
53466,Deborah Webb,57,Female,West Abigail,Current,54941.74,752,2024-01-18,6822.2,Yes,2010,126,996.06,Yes,2,Low,No
76832,Trevor Perez,56,Male,Williamberg,Current,81932.87,493,2024-06-03,1612.4,No,2009,75,593.05,No,1,High,No
36663,Brandon Hernandez,40,Other,Barnesborough,Business,84597.55,623,2024-10-14,8434.06,Yes,2017,451,417.63,No,5,Medium,No
71535,Sharon Ellis,67,Other,Allenbury,Business,93670.24,709,2024-11-17,4863.77,Yes,2017,245,172.24,Yes,5,High,Yes
34233,Jennifer Martinez,70,Male,Donaldborough,Business,90100.43,431,2024-03-03,7582.05,Yes,2004,457,324.89,No,2,Low,Yes
13043,Kelly Berry,26,Male,East Alexandraport,Current,89110.37,577,2024-09-15,1356.16,Yes,2005,298,607.57,Yes,4,Medium,No
30813,Tanya Simpson,51,Female,Port Richardmouth,Business,50644.5,485,2024-03-06,9949.6,No,2003,9,570.01,No,1,High,Yes
47033,Edward Hamilton,52,Other,West Mindy,Savings,86434.19,489,2024-05-15,9924.39,Yes,2019,259,848.93,No,0,Low,No
70964,Michelle Collins,50,Other,Brownburgh,Business,32869.26,841,2024-04-21,4477.56,Yes,2004,349,141.68,Yes,0,Low,Yes
19052,Ronnie Vasquez,47,Other,Lake Ashley,Current,89045.12,818,2024-05-22,2075.02,Yes,2002,173,430.85,Yes,0,Medium,No
46304,Catherine Ross,62,Other,Lake Jennifer,Savings,42761.84,569,2024-03-26,1057.51,No,2018,173,315.09,No,4,Low,No
66782,Madison Lee,75,Other,Michaelmouth,Fixed Deposit,83183.53,691,2024-09-04,3525.15,Yes,2019,284,484.86,No,0,Medium,Yes
41347,Sandra Salinas,42,Other,Danielshire,Business,47625.12,399,2024-09-03,9252.58,No,2003,148,161.45,Yes,3,Low,Yes
14234,Richard Little,65,Other,Jenniferfurt,Fixed Deposit,84882.07,472,2024-03-07,8738.62,No,2012,416,528.93,Yes,5,Medium,Yes
32622,Joshua Flores,25,Other,West Peter,Savings,78884.57,613,2024-06-30,2482.52,No,2014,96,343.16,No,0,High,No
85807,Scott Mitchell,72,Other,North Natalie,Business,33349.82,324,2024-10-24,1316.85,No,2009,3,285.64,Yes,3,Medium,Yes
76874,Jorge Rosales,43,Male,South Cynthiachester,Business,69006.15,726,2024-01-17,6722.38,No,2001,104,250.6,Yes,1,Low,Yes
17845,Deborah Kennedy,19,Male,Kempmouth,Current,61380.22,319,2024-04-05,1229.83,Yes,2005,149,156.08,Yes,4,Medium,No
36212,Phillip Gibson,53,Female,Matthewview,Fixed Deposit,16478.09,469,2024-02-14,3918.87,Yes,2015,440,128.8,Yes,5,Low,No
90541,Scott Pacheco,75,Other,Lake Michaelberg,Savings,69198.28,756,2024-09-02,6761.24,Yes,2008,7,286.59,No,1,Medium,No
54410,Amy Davis,51,Other,Carolinemouth,Business,78077.11,623,2024-10-03,5915.41,No,2005,124,161.04,Yes,2,High,No
74819,Erin Hoffman,35,Female,Hubbardburgh,Current,23647.01,406,2024-01-07,6939.02,Yes,2013,422,659.42,Yes,1,Medium,No
74954,Timothy Ferguson,38,Male,South George,Fixed Deposit,38799.31,748,2024-01-27,8164.5,No,2023,294,50.0,Yes,0,Low,Yes
82111,Katherine Johnson,33,Male,Lake Shirleyhaven,Fixed Deposit,27033.69,522,2024-06-18,8154.17,Yes,2009,211,288.01,No,2,Medium,Yes
43168,Kelly Mcintosh,40,Female,Stoneberg,Business,5294.3,384,2024-06-21,5145.06,Yes,2011,353,930.24,No,5,Low,Yes
97647,Anthony Carrillo,41,Male,Shaneburgh,Fixed Deposit,40115.93,352,2024-10-16,6922.23,Yes,2019,357,76.92,Yes,1,Low,Yes
72704,Chelsea Fitzgerald,48,Female,East Nathan,Business,34511.29,726,2024-11-05,3603.26,Yes,2004,211,904.27,Yes,5,Low,Yes
29126,Cheryl Johnson,41,Male,South Thomasview,Savings,63855.04,754,2024-04-27,1145.86,Yes,2009,375,915.58,No,4,Medium,Yes
84532,Jonathan Cameron,36,Other,Davilafort,Business,56157.78,732,2024-05-01,8077.18,No,2009,394,543.82,No,4,Medium,Yes
85598,Pamela Anderson,42,Other,Jamesport,Current,92095.87,642,2024-05-06,3610.66,No,2001,316,300.17,Yes,4,High,No
53195,Kyle Francis,30,Male,South Alexandraside,Savings,84157.3,753,2024-06-21,7290.44,No,2010,62,195.97,No,3,High,Yes
82605,Manuel Jimenez,41,Female,Teresamouth,Savings,32055.34,597,2024-04-23,9660.74,No,2018,145,628.39,Yes,1,High,Yes
35696,Tony Taylor,44,Female,New Christopherbury,Current,10185.88,403,2024-06-13,9055.78,Yes,2003,44,795.6,No,1,Medium,Yes
54336,Matthew Montes,37,Male,Port Andrewhaven,Business,49760.65,390,2024-05-12,9517.48,Yes,2004,413,959.04,No,0,High,No
60231,Shelly Smith,75,Other,Medinaville,Current,97055.36,344,2024-03-01,8342.98,Yes,2021,305,354.47,Yes,3,High,No
82459,Shane Mcfarland,46,Other,Maryberg,Fixed Deposit,66936.71,578,2024-06-06,4820.12,No,2019,456,162.4,No,0,High,Yes
54659,Christopher Evans,24,Other,South Melissa,Business,1808.49,342,2024-08-23,7448.77,Yes,2000,378,66.45,Yes,5,Medium,No
47738,Leroy Hampton,32,Female,West Jeffrey,Fixed Deposit,89535.48,305,2024-04-05,2450.63,Yes,2000,292,100.07,Yes,1,Medium,Yes
37778,Lori Shelton,67,Female,South Dorothy,Business,90377.31,406,2024-09-18,8447.02,No,2013,497,139.0,Yes,4,High,No
97026,Darrell Ellis,33,Female,South Elainehaven,Fixed Deposit,58841.58,602,2024-06-23,1138.45,No,2018,494,110.18,No,4,Medium,No
58039,Daniel Ramirez,23,Female,South Kevinbury,Current,94233.53,769,2024-04-26,2792.82,No,2022,312,710.54,Yes,3,Low,No
41826,Kelly Alvarez,36,Female,North Cindyport,Business,30777.59,547,2024-06-17,1906.63,Yes,2013,87,77.77,No,4,High,Yes
39649,Nancy Smith MD,44,Male,Port Allisonview,Fixed Deposit,11241.04,430,2024-11-05,2661.6,Yes,2013,172,60.12,No,2,High,Yes
35862,Richard Kerr,60,Male,Roberttown,Current,22836.45,356,2024-06-17,5232.47,Yes,2005,81,424.18,No,2,Medium,No
63272,Gerald Johnson,52,Female,Wallaceville,Savings,6905.71,408,2024-02-11,7523.43,Yes,2022,286,363.62,Yes,5,High,Yes
83411,Ruth Walters,67,Male,Salazarland,Current,65239.85,752,2024-07-10,9856.49,Yes,2014,385,971.52,No,5,Low,Yes
89298,Alexandra Henry,43,Female,Lake Sean,Fixed Deposit,93272.48,613,2024-02-25,8260.39,Yes,2015,351,217.87,No,2,Low,No
20008,Alicia Wright,33,Other,Lake Lauren,Fixed Deposit,83741.89,539,2024-08-10,6732.41,Yes,2022,420,541.99,No,5,High,Yes
28968,Cody Camacho,41,Other,North Annetteville,Savings,77023.51,463,2024-07-31,7246.85,No,2007,99,118.84,No,3,Low,Yes
65095,Kimberly Wilson,53,Male,Johnmouth,Savings,55208.11,484,2024-04-03,3106.16,Yes,2015,32,921.39,No,5,Medium,No
11138,Patrick Williams,66,Other,Garciahaven,Savings,37303.69,800,2024-05-11,3829.28,Yes,2006,103,999.12,Yes,2,Low,Yes
49421,Nicholas Frost,74,Female,Brianside,Savings,98030.03,841,2024-05-29,5469.42,No,2016,146,521.88,No,5,Medium,No
87208,Kim Wilkinson,57,Other,West Christophertown,Business,45171.75,729,2024-05-08,5575.55,No,2023,93,512.65,No,3,Medium,No
52677,Kayla Lewis,19,Male,Johnstad,Fixed Deposit,68631.67,311,2024-03-23,2340.79,No,2020,71,334.8,Yes,0,Medium,No
92514,Laura Campbell,47,Male,South Tinaville,Fixed Deposit,31639.69,812,2024-05-31,3326.0,No,2006,83,102.57,No,3,High,No
86625,Anthony Ward,42,Other,Richardsonfort,Current,95835.08,485,2024-09-07,1747.64,No,2023,258,660.47,Yes,1,Low,Yes
53143,Wendy Allen,27,Other,Lake Scottfort,Business,79829.35,449,2024-02-25,4250.05,No,2021,369,792.79,No,2,Medium,Yes
61510,Jack Coleman,53,Male,Lake Angelica,Current,68650.51,456,2024-10-10,6820.77,No,2004,91,867.71,No,5,High,Yes
68487,Richard Cervantes,27,Other,Lake Laurenville,Current,90686.02,367,2024-09-13,9134.51,No,2010,458,125.76,Yes,4,Medium,No
33502,Christopher Reese,66,Female,East Kimberlychester,Business,77807.45,741,2024-11-08,6603.63,Yes,2012,87,935.21,No,5,Medium,No
22041,Andrew Lee,25,Male,Lake Barbaraville,Business,28000.66,784,2024-02-07,2858.39,No,2013,135,429.88,Yes,2,Low,Yes
65846,Daniel Wilson,44,Male,Ryanview,Current,49120.45,590,2024-03-24,7984.35,Yes,2004,322,597.28,No,1,Low,No
40387,Christopher Taylor,31,Male,Simonland,Current,34948.89,456,2024-04-10,1539.47,No,2007,163,340.59,No,3,Medium,Yes
86441,William Fleming,54,Female,Sextonmouth,Savings,64985.47,548,2024-04-01,1611.8,Yes,2010,385,116.15,No,5,Low,No
17691,Mario Matthews,36,Male,Lake Michelleberg,Current,5513.48,783,2024-08-02,2393.7,Yes,2022,448,183.59,No,5,High,No
62618,Isabel Johnston,36,Male,Port Julieland,Fixed Deposit,81420.62,619,2024-04-20,4514.19,Yes,2013,480,805.92,No,2,Medium,Yes
37998,Jennifer Williams,73,Female,New Robert,Business,97069.3,605,2024-02-13,1995.95,Yes,2014,215,649.75,No,4,High,No
65591,Melanie Lyons,64,Other,South Kathleen,Fixed Deposit,7479.28,738,2024-01-18,6217.65,Yes,2012,234,296.01,No,0,Medium,No
88261,Janet Estrada,52,Male,New Lindaview,Business,54087.52,437,2024-05-09,8335.35,No,2007,71,140.58,No,5,Low,No
55765,Caroline Hunter,53,Other,East Nathanport,Current,92672.58,778,2024-06-28,3473.63,Yes,2019,428,616.06,Yes,4,High,Yes
70362,Brian Smith,43,Female,North Courtney,Current,89726.59,653,2024-05-07,5347.97,No,2003,147,948.44,No,2,Low,No
30261,Brianna Peterson,28,Male,Youngbury,Fixed Deposit,83456.98,604,2024-10-04,8726.84,No,2012,155,900.87,Yes,2,High,No
23985,Sherry Smith,74,Male,West Karen,Current,42867.86,584,2024-06-25,7681.39,No,2000,500,695.12,No,0,Low,No
93575,Joseph Long,43,Female,Ruizfurt,Fixed Deposit,72748.99,616,2024-02-16,3325.59,No,2002,345,671.69,Yes,5,Medium,Yes
27940,Jeremy Ward,69,Male,West Erik,Fixed Deposit,10702.84,685,2024-08-24,2494.98,Yes,2007,94,37.47,Yes,0,High,Yes
83803,Mrs. Pamela Acevedo,74,Female,West Colleenport,Savings,78374.54,793,2024-02-18,6788.44,No,2007,420,768.43,No,0,High,Yes
62885,Jordan Potter,36,Male,South Lisaport,Business,44412.29,689,2024-04-29,8829.08,Yes,2013,22,232.81,No,5,High,Yes
95648,William Thompson,48,Female,East Regina,Fixed Deposit,13096.55,780,2024-06-01,2543.87,Yes,2002,417,589.92,Yes,4,Medium,Yes
44982,Kurt Holmes,23,Male,North Taylor,Savings,90597.18,597,2024-02-26,5191.7,Yes,2002,460,266.29,No,3,Medium,No
78691,Amanda Hale,48,Other,East Judy,Business,37921.3,300,2024-06-30,2025.91,Yes,2017,437,428.17,Yes,5,Medium,No
80298,Candice Turner,71,Male,Rogersberg,Savings,29695.38,657,2024-01-17,7981.34,No,2015,386,56.49,Yes,5,High,Yes
37345,Samantha Warner,30,Other,South William,Fixed Deposit,83300.18,460,2024-11-11,7816.73,No,2011,245,169.02,Yes,3,Low,Yes
60800,Carla Hays,46,Male,New David,Fixed Deposit,7429.54,549,2024-02-22,3104.46,No,2011,257,484.54,Yes,3,Low,No
53460,Emily Webb,75,Female,Port Erinfort,Savings,29035.25,417,2024-01-23,5970.84,No,2015,377,515.03,Yes,2,High,No
61321,Matthew Peterson,19,Other,North Peterfurt,Fixed Deposit,6377.2,492,2024-02-13,3572.49,No,2003,200,480.97,No,2,Medium,Yes
53685,Frank Chan,41,Other,East Josephberg,Business,44030.03,567,2024-05-04,6037.24,Yes,2019,57,703.43,Yes,1,Medium,Yes
24732,Margaret Stewart,63,Male,Lake Jessica,Current,83954.9,744,2024-04-01,2874.58,No,2009,252,151.47,Yes,5,Medium,Yes
66928,Douglas Powell,72,Male,Port Michele,Business,23653.14,522,2024-04-17,6505.42,Yes,2007,109,414.97,Yes,2,Low,No
44054,Lisa Garcia,35,Female,Lisaview,Business,825.4,715,2024-06-09,7944.44,Yes,2007,416,911.42,No,1,Low,Yes
45936,Jacob Park,53,Male,South Lisafurt,Fixed Deposit,621.17,705,2024-06-01,1095.98,Yes,2001,472,828.35,No,0,Medium,No
88615,Donald Black,33,Male,Stacyfurt,Fixed Deposit,51669.12,592,2024-03-04,2359.41,Yes,2001,230,738.49,Yes,5,High,Yes
82838,Kathy Anderson,54,Other,Pottston,Business,7391.5,601,2024-05-08,6543.63,Yes,2013,499,404.93,No,3,Medium,No
47840,Veronica Davis,70,Female,Markburgh,Fixed Deposit,58081.66,369,2024-03-30,7858.58,No,2012,431,818.99,No,5,Medium,Yes
84562,Mr. Phillip Lowery,18,Male,Leeside,Fixed Deposit,54895.96,478,2024-07-19,5431.04,No,2016,354,361.98,Yes,1,Low,No
30955,Jeffery Becker,50,Female,East Edward,Savings,34025.27,625,2024-02-06,9519.91,Yes,2009,232,382.12,Yes,5,High,No
70974,Brian Yates,37,Other,Amyland,Savings,22726.24,392,2024-02-21,9410.55,No,2014,142,237.05,No,0,Low,No
11204,Heather Woodward,29,Female,Maynardborough,Savings,43573.83,821,2024-07-02,5614.13,No,2005,12,647.73,Yes,1,High,Yes
15247,Daniel Silva,75,Female,Port Melanieview,Fixed Deposit,92933.18,706,2024-04-24,7824.6,Yes,2005,461,259.17,Yes,1,High,No
72377,John Davis,25,Female,Morganside,Savings,54079.2,384,2024-01-08,6881.48,No,2005,328,379.91,Yes,1,Medium,No
16121,Sheila Glass,70,Male,Lake Anna,Savings,72911.3,455,2024-11-03,6042.89,No,2004,497,252.99,Yes,0,High,No
21079,Don Bentley,59,Female,Lake Melissaville,Fixed Deposit,52490.83,625,2024-06-02,2151.44,Yes,2010,145,954.38,Yes,3,Medium,Yes
17137,Brian Hancock,28,Other,New Joseph,Savings,38878.18,507,2024-02-28,9802.13,No,2002,315,536.96,No,5,Low,Yes
82578,James Tran,50,Other,North Kathryn,Current,23033.51,326,2024-04-23,5812.06,No,2013,108,28.09,Yes,0,Low,No
17730,Mrs. Amanda Farmer MD,74,Female,Barryburgh,Current,68433.92,821,2024-05-23,8814.74,No,2014,107,445.99,No,2,Medium,No
31982,Sherry Berry,49,Female,South Jacquelineton,Fixed Deposit,34851.68,525,2024-10-26,7371.5,No,2021,129,256.17,Yes,1,Low,No
48475,Juan Ross,27,Other,Port Sharonshire,Fixed Deposit,40176.26,587,2024-07-28,7290.48,No,2008,10,595.23,No,4,Low,Yes
54788,Thomas Hughes,24,Other,Port Paulmouth,Savings,83516.23,308,2024-09-06,5917.36,No,2020,73,934.69,Yes,5,Low,Yes
98669,Ann Keller,44,Female,Thompsonport,Current,6314.4,411,2024-01-24,6420.65,Yes,2020,193,483.48,No,4,High,No
15044,Michelle Lynch,69,Female,Port Diane,Current,8918.17,368,2024-10-31,2412.26,No,2018,185,25.32,No,0,Medium,No
71892,Joseph Crane,62,Male,South Daniellebury,Savings,78443.75,685,2024-06-26,6972.31,Yes,2010,222,243.76,No,3,High,No
60550,Samuel Lucas,63,Other,Garnertown,Savings,99869.28,375,2024-01-28,6283.46,No,2004,131,898.3,Yes,5,High,No
51857,Rick Johnson,34,Female,Emmaton,Business,18592.13,359,2024-07-10,3679.3,No,2002,120,614.12,No,2,High,Yes
56775,Barry Miller PhD,29,Male,Dakotaside,Savings,58510.7,741,2024-06-11,9173.77,Yes,2019,142,997.06,No,4,Low,Yes
56317,Ashley Johnson DVM,30,Male,South Jessica,Current,79350.36,502,2024-03-25,3865.17,Yes,2005,131,387.42,Yes,0,Medium,Yes
49354,Olivia Miller,19,Male,North Stephenmouth,Business,36954.16,335,2024-07-20,8656.68,No,2021,415,695.08,No,3,High,No
98302,Brian Richardson,68,Other,Shannonberg,Current,91366.8,574,2024-06-29,2196.1,Yes,2021,333,448.41,No,4,Low,No
81666,Dr. Robert Thomas,66,Other,Ochoahaven,Fixed Deposit,49239.07,543,2024-01-25,8889.64,Yes,2009,302,232.16,No,3,Medium,No
32290,Heidi Woodard,52,Other,Port James,Current,95213.84,449,2024-10-16,6650.93,Yes,2018,474,175.01,No,4,Low,No
90758,Heidi Barnes,62,Other,Gonzaleztown,Business,80696.92,790,2024-07-14,1904.63,No,2013,344,818.14,No,2,Low,No
82638,Denise Alvarez,38,Male,New Amber,Fixed Deposit,9299.72,728,2024-10-30,7628.95,No,2011,319,115.81,Yes,1,Low,Yes
90433,Andrew Fisher,56,Other,Port Erichaven,Current,43410.14,474,2024-07-11,7873.99,Yes,2001,357,499.48,No,3,Low,No
41210,Larry Mayo,65,Other,Maryburgh,Business,92895.37,693,2024-10-23,8746.37,Yes,2005,216,230.14,No,0,Medium,Yes
50965,Mrs. Kirsten Bolton,47,Male,Joshuashire,Current,54280.77,646,2024-06-14,5295.2,Yes,2015,337,858.9,No,1,High,Yes
94724,Mr. Andrew Rodriguez,34,Female,South Kristin,Business,29123.99,440,2024-04-22,1414.4,No,2009,25,334.21,No,4,Medium,Yes
19407,Erik Sullivan,19,Male,Perryburgh,Savings,20213.73,497,2024-01-26,5634.74,No,2009,101,302.46,No,4,High,Yes
30438,Summer James,71,Male,Angelabury,Business,87373.17,620,2024-04-08,7146.31,No,2006,303,283.87,No,2,Medium,No
74232,Dawn Stevens,39,Female,South Jamesside,Savings,61255.84,737,2024-11-15,4253.71,No,2000,142,498.4,Yes,0,Medium,No
95718,Courtney Allen,52,Other,Josephchester,Savings,93957.99,531,2024-08-14,3735.61,Yes,2003,240,343.31,Yes,1,High,No
10272,Victoria Evans,73,Male,Larsenport,Fixed Deposit,79712.5,837,2024-07-16,5671.93,Yes,2007,395,514.45,Yes,4,Low,Yes
95965,Robin Allison,42,Male,Lake Ashley,Savings,92665.16,656,2024-02-19,2785.11,Yes,2019,475,354.59,No,0,High,Yes
23606,Joel Fernandez,43,Female,Wardview,Savings,40495.17,507,2024-09-02,2043.05,No,2001,437,910.4,No,0,Medium,No
35074,Joseph Chen,55,Male,South Alyssamouth,Savings,80259.4,555,2024-03-30,6910.93,Yes,2000,42,455.33,No,5,Medium,No
68987,Amy Johnson,75,Female,New Elizabeth,Fixed Deposit,51402.04,569,2024-05-13,4217.11,Yes,2003,486,120.68,Yes,0,Low,Yes
